respondent_id,cluster,max_probability,confidence_category
3221,3,0.9963100931731618,High
3222,4,0.5109599351239962,Moderate
3223,0,0.9964669595199758,High
3224,2,0.506208862068105,Moderate
3225,0,0.9988579673451479,High
3226,3,0.9982600991798724,High
3227,2,0.6506803652078872,Moderate
3228,4,0.8595963086850936,High
3229,1,0.6192603904734487,Moderate
3230,1,0.5790452358740574,Moderate
3231,2,0.4617977337832391,Low
3232,4,0.704097145293157,Moderate
3233,2,0.4673922321343755,Low
3234,2,0.6562630715355712,Moderate
3235,2,0.6260898952610973,Moderate
3236,4,0.753515363242712,Moderate
3237,4,0.5968455659543132,Moderate
3238,4,0.676400660912547,Moderate
3239,1,0.770877783490238,Moderate
3240,4,0.642532743854979,Moderate
3241,1,0.39410484450105315,Low
3242,1,0.5036838445107099,Moderate
3243,0,0.9972070605553612,High
3244,4,0.8850952559937457,High
3245,3,0.9980036995771792,High
3246,2,0.8970067159437908,High
3247,4,0.9436939557558106,High
3248,4,0.7798365187315214,Moderate
3249,3,0.9977363688890073,High
3250,1,0.6401737540478168,Moderate
3251,4,0.8561178493000595,High
3252,1,0.7756583831250722,Moderate
3253,4,0.5535622093652681,Moderate
3254,1,0.3967800093518221,Low
3255,4,0.8834328775225574,High
3256,2,0.7768746664012316,Moderate
3257,0,0.9986859783925985,High
3258,1,0.5706242028191659,Moderate
3259,4,0.6438637436315866,Moderate
3260,4,0.8093848009753395,High
3261,2,0.45548982126003995,Low
3262,4,0.6109141805684242,Moderate
3263,4,0.9552055941864199,High
3264,2,0.4153343460702843,Low
3265,4,0.7276406856182583,Moderate
3266,1,0.5934602775862773,Moderate
3267,4,0.9355100461144217,High
3268,3,0.9972215457686491,High
3269,1,0.46583552350007773,Low
3270,2,0.9245698166115371,High
3271,4,0.8822781359400548,High
3272,1,0.4456178091908644,Low
3273,1,0.44773402375210575,Low
3274,1,0.7703736757931543,Moderate
3275,1,0.6950482727136384,Moderate
3276,1,0.4507042020870833,Low
3277,1,0.658015029379945,Moderate
3278,2,0.6922307995702373,Moderate
3279,1,0.581507324900658,Moderate
3280,4,0.6765292299108231,Moderate
3281,4,0.5312610073475175,Moderate
3282,1,0.6976516301016525,Moderate
3283,0,0.9995296710339208,High
3284,4,0.7759408068625318,Moderate
3285,4,0.9097904361215199,High
3286,4,0.8230739095040512,High
3287,1,0.6392234295305995,Moderate
3288,2,0.3599867448183166,Low
3289,4,0.9732436286757629,High
3290,4,0.6711563862627195,Moderate
3291,1,0.5204719067139514,Moderate
3292,3,0.9979341036172383,High
3293,0,0.9987349608664898,High
3294,2,0.7599896959023745,Moderate
3295,1,0.5527121030624065,Moderate
3296,1,0.6535449809506493,Moderate
3297,4,0.5067819519729961,Moderate
3298,2,0.642019478286145,Moderate
3299,1,0.4600443821977621,Low
3300,1,0.7140114378152701,Moderate
3301,1,0.7568982315610898,Moderate
3302,4,0.9426514384185017,High
3303,4,0.4738929495282168,Low
3304,4,0.47587307337454793,Low
3305,2,0.6118953765535425,Moderate
3306,0,0.9981432220982556,High
3307,2,0.5904648276499747,Moderate
3308,4,0.5084168155083019,Moderate
3309,2,0.5203568123430472,Moderate
3310,2,0.4257683319333195,Low
3311,0,0.9988999210098958,High
3312,4,0.9861396384267079,High
3313,1,0.6167726237359613,Moderate
3314,4,0.8232508878813786,High
3315,4,0.38731786522195394,Low
3316,1,0.7003076511401295,Moderate
3317,4,0.5342934565737424,Moderate
3318,4,0.6711054299910095,Moderate
3319,1,0.4066786847788323,Low
3320,4,0.8392884149835506,High
3321,4,0.575666371990358,Moderate
3322,2,0.3936548936947574,Low
3323,4,0.9337885700159316,High
3324,1,0.4907595974240905,Low
3325,1,0.5119817694422177,Moderate
3326,2,0.7981124327266582,Moderate
3327,1,0.7702674913610404,Moderate
3328,4,0.598635678911357,Moderate
3329,4,0.5393044447171293,Moderate
3330,4,0.5295304140021264,Moderate
3331,4,0.6972944265087809,Moderate
3332,1,0.7929467761030814,Moderate
3333,0,0.6568255785640424,Moderate
3334,2,0.8592791375505014,High
3335,2,0.5075983042967396,Moderate
3336,4,0.5554109531224108,Moderate
3337,0,0.9977244656659366,High
3338,4,0.5511253402763601,Moderate
3339,4,0.6285894827416353,Moderate
3340,1,0.5658486199208621,Moderate
3341,1,0.8438345152532509,High
3342,1,0.5763712252356025,Moderate
3343,1,0.5299428783628134,Moderate
3344,1,0.4679601515867955,Low
3345,4,0.8276128111545328,High
3346,1,0.667988604464651,Moderate
3347,2,0.5422743373880256,Moderate
3348,0,0.9975778926220448,High
3349,2,0.5577724936294441,Moderate
3350,1,0.5756884897687884,Moderate
3351,4,0.6597988281501972,Moderate
3352,0,0.9981880771018914,High
3353,4,0.5519691519589102,Moderate
3354,1,0.5492312815926947,Moderate
3355,2,0.6892043312954765,Moderate
3356,4,0.9509488420505147,High
3357,2,0.6184918759325876,Moderate
3358,1,0.4440157540519324,Low
3359,4,0.8983410603333246,High
3360,1,0.8311646342712035,High
3361,3,0.9964740538081656,High
3362,2,0.5028480655804627,Moderate
3363,4,0.6748217579585696,Moderate
3364,1,0.4374171631795122,Low
3365,3,0.9980383937518551,High
3366,0,0.9982626714417515,High
3367,4,0.57009014036948,Moderate
3368,1,0.48537362175729926,Low
3369,4,0.9014745190607285,High
3370,3,0.9981876147366965,High
3371,2,0.7549451817407203,Moderate
3372,1,0.537807462217822,Moderate
3373,2,0.7601045749857342,Moderate
3374,1,0.8185761579613037,High
3375,0,0.998606268849342,High
3376,2,0.35296957346625757,Low
3377,0,0.9985420875643878,High
3378,4,0.8008673362597433,High
3379,4,0.6025474096212139,Moderate
3380,2,0.7180175873121918,Moderate
3381,4,0.6051723248478108,Moderate
3382,4,0.7338468598938349,Moderate
3383,1,0.5599069105343388,Moderate
3384,4,0.683631691428552,Moderate
3385,2,0.7735206749574913,Moderate
3386,3,0.9976723678761301,High
3387,1,0.8049272592751704,High
3388,4,0.5200534265595561,Moderate
3389,1,0.5627066405827734,Moderate
3390,2,0.7100106430279107,Moderate
3391,4,0.5424220059166179,Moderate
3392,4,0.640257820521929,Moderate
3393,1,0.7326905343537045,Moderate
3394,4,0.5946683328646175,Moderate
3395,0,0.9982715729098067,High
3396,1,0.5897176220454595,Moderate
3397,4,0.6834571999111445,Moderate
3398,1,0.5388995811266835,Moderate
3399,1,0.5098201312020292,Moderate
3400,4,0.7643780934580475,Moderate
3401,2,0.9525133997183285,High
3402,0,0.9979117394052005,High
3403,1,0.5861956078357135,Moderate
3404,4,0.5587139174825642,Moderate
3405,2,0.5822122721132148,Moderate
3406,0,0.9978873575324204,High
3407,1,0.7282292719058139,Moderate
3408,4,0.6165896320908427,Moderate
3409,4,0.6375753493143266,Moderate
3410,3,0.9973703070127752,High
3411,4,0.8482614663782845,High
3412,4,0.5385427725891101,Moderate
3413,1,0.8086666108313645,High
3414,0,0.9988106429391495,High
3415,2,0.6020007304608125,Moderate
3416,4,0.5476921264047144,Moderate
3417,4,0.5162010134664535,Moderate
3418,2,0.831146804707118,High
3419,2,0.6129357875891182,Moderate
3420,4,0.616383291991367,Moderate
3421,2,0.8268289594800476,High
3422,2,0.8744791356236162,High
3423,1,0.7327290387915302,Moderate
3424,3,0.9975558590383155,High
3425,4,0.7195073261380415,Moderate
3426,4,0.6310242141271939,Moderate
3427,4,0.9156674874984861,High
3428,4,0.5089970400339239,Moderate
3429,4,0.675509347780452,Moderate
3430,4,0.6121869078692289,Moderate
3431,4,0.6693035056398422,Moderate
3432,4,0.9127581598593302,High
3433,4,0.6257040084337463,Moderate
3434,4,0.5488965621971964,Moderate
3435,2,0.49519057034662256,Low
3436,2,0.741047324099056,Moderate
3437,2,0.5164309781572723,Moderate
3438,1,0.44232686308380154,Low
3439,2,0.8610087659482857,High
3440,2,0.6185200360193818,Moderate
3441,4,0.4261681733760962,Low
3442,4,0.6220485191496756,Moderate
3443,2,0.4534170532994615,Low
3444,4,0.6126436396798194,Moderate
3445,1,0.5521332107326515,Moderate
3446,1,0.738194322855095,Moderate
3447,4,0.49269448237331087,Low
3448,1,0.6489577826171156,Moderate
3449,1,0.3680803915062857,Low
3450,2,0.7339162996981219,Moderate
3451,3,0.9984840096832007,High
3452,4,0.7632227214913188,Moderate
3453,4,0.9891721782669768,High
3454,4,0.6656716325064627,Moderate
3455,1,0.467867353029754,Low
3456,2,0.44776630548545443,Low
3457,4,0.9836670345714592,High
3458,1,0.48229691501868743,Low
3459,2,0.8371016684618208,High
3460,2,0.6218956311449547,Moderate
3461,4,0.6744299233019602,Moderate
3462,3,0.9972569693616826,High
3463,4,0.43293961923722735,Low
3464,1,0.5942327867142685,Moderate
3465,4,0.8418961570175539,High
3466,4,0.6138088449790269,Moderate
3467,4,0.849756845565345,High
3468,3,0.9965884356599067,High
3469,0,0.9985864170309309,High
3470,4,0.46642418230854454,Low
3471,4,0.45904130089989925,Low
3472,4,0.9918995779675163,High
3473,0,0.9984746941012197,High
3474,1,0.48410888979018357,Low
3475,4,0.4619743222709798,Low
3476,2,0.7758390402156908,Moderate
3477,1,0.6479132190738183,Moderate
3478,4,0.8357995860360192,High
3479,4,0.8457549090521539,High
3480,1,0.7840556123311258,Moderate
3481,1,0.6188845156984317,Moderate
3482,2,0.5883348295133068,Moderate
3483,4,0.8129274506157436,High
3484,2,0.47656094992688464,Low
3485,2,0.534187189065151,Moderate
3486,2,0.5719952611120482,Moderate
3487,0,0.9971750123699059,High
3488,1,0.34793187576489637,Low
3489,1,0.4709794836749104,Low
3490,1,0.6184605806222329,Moderate
3491,0,0.998666069142938,High
3492,1,0.5181414818524983,Moderate
3493,1,0.4669642582539223,Low
3494,3,0.9976007482627162,High
3495,2,0.8992545898669668,High
3496,1,0.5576926280561808,Moderate
3497,1,0.7194917339071163,Moderate
3498,1,0.44283761066013644,Low
3499,4,0.684657134816516,Moderate
3500,4,0.5576787585385298,Moderate
3501,1,0.5435860912014063,Moderate
3502,4,0.7278572938596386,Moderate
3503,2,0.6241523776959668,Moderate
3504,1,0.5141577817494882,Moderate
3505,4,0.4560992511462196,Low
3506,4,0.7428885395794663,Moderate
3507,2,0.6639993843242702,Moderate
3508,2,0.4868405246170736,Low
3509,2,0.8351025096806993,High
3510,4,0.9377366061760726,High
3511,2,0.9110373020366898,High
3512,4,0.6910647006563582,Moderate
3513,3,0.9968868293809927,High
3514,4,0.5033882369394369,Moderate
3515,1,0.4551633784435719,Low
3516,2,0.7286514535871349,Moderate
3517,1,0.6396766431957032,Moderate
3518,4,0.4918650361344157,Low
3519,1,0.4565588030227411,Low
3520,1,0.6472578269926735,Moderate
3521,1,0.7540877881255144,Moderate
3522,4,0.8646721411011921,High
3523,1,0.5396545356575786,Moderate
3524,4,0.556353926320729,Moderate
3525,4,0.5443612022585286,Moderate
3526,1,0.7246436569396097,Moderate
3527,2,0.5723721038678722,Moderate
3528,4,0.9264406086463935,High
3529,2,0.6622206463771328,Moderate
3530,1,0.7132127218157078,Moderate
3531,1,0.48504514440298896,Low
3532,3,0.9951900906950294,High
3533,2,0.9496588704088035,High
3534,1,0.5080342505850889,Moderate
3535,2,0.794704939596593,Moderate
3536,1,0.5322868566163808,Moderate
3537,1,0.4751382994653626,Low
3538,3,0.972784106085599,High
3539,1,0.5506790713683716,Moderate
3540,4,0.522651715343371,Moderate
3541,4,0.5533483614421006,Moderate
3542,1,0.5577945357712115,Moderate
3543,4,0.6768386692236705,Moderate
3544,1,0.6524870148021337,Moderate
3545,1,0.5326771886656974,Moderate
3546,3,0.9978540671820307,High
3547,1,0.8121146295621634,High
3548,2,0.8279157606354886,High
3549,4,0.42257136162213016,Low
3550,4,0.8670841376641348,High
3551,2,0.6828324056524557,Moderate
3552,4,0.4875168853113325,Low
3553,1,0.8092870474917903,High
3554,4,0.8324163338179488,High
3555,2,0.6204201707838035,Moderate
3556,1,0.5125575570891244,Moderate
3557,4,0.5060328185220702,Moderate
3558,2,0.5537329909967166,Moderate
3559,1,0.6344927407014133,Moderate
3560,0,0.9986563114525474,High
3561,4,0.6174343588742888,Moderate
3562,4,0.7357192532333233,Moderate
3563,1,0.5509768106984658,Moderate
3564,3,0.9980277600819908,High
3565,2,0.5680371746675147,Moderate
3566,2,0.5961163490564007,Moderate
3567,2,0.4901557575855572,Low
3568,4,0.9344779098792203,High
3569,4,0.8887363252039101,High
3570,4,0.9704542460799688,High
3571,1,0.4400162637974248,Low
3572,4,0.4585793699443176,Low
3573,1,0.639350383248601,Moderate
3574,0,0.9982835020085664,High
3575,4,0.9085299737524277,High
3576,4,0.5774685383118403,Moderate
3577,1,0.5969121443721979,Moderate
3578,1,0.3667149643997703,Low
3579,3,0.9980524592296376,High
3580,0,0.9969750750103167,High
3581,4,0.49863354536567034,Low
3582,2,0.3900691367286325,Low
3583,0,0.9985703787581368,High
3584,1,0.5052646877926066,Moderate
3585,1,0.7178179670674314,Moderate
3586,0,0.9981903641022557,High
3587,4,0.4192847582981294,Low
3588,2,0.836078079793849,High
3589,3,0.9985073158006104,High
3590,4,0.45519773988471146,Low
3591,1,0.5818285387618558,Moderate
3592,3,0.9970443913180955,High
3593,4,0.9255701984928725,High
3594,0,0.9985300838264841,High
3595,2,0.8643557939449883,High
3596,3,0.9975644139086824,High
3597,1,0.5604013671483073,Moderate
3598,3,0.9961347884402554,High
3599,2,0.5011736446202187,Moderate
3600,1,0.4075827246000249,Low
3601,0,0.9977669675778773,High
3602,0,0.9983601765278167,High
3603,2,0.3800592805578036,Low
3604,1,0.7914910211960535,Moderate
3605,2,0.47920740061066996,Low
3606,0,0.9982011687279542,High
3607,1,0.8071334158078024,High
3608,1,0.6178311536676132,Moderate
3609,4,0.7665211722606236,Moderate
3610,2,0.5712884122945031,Moderate
3611,2,0.5243556980103994,Moderate
3612,4,0.5444821183201646,Moderate
3613,1,0.5763325909923755,Moderate
3614,1,0.5480348298737064,Moderate
3615,4,0.6954564506561953,Moderate
3616,2,0.5344913278004033,Moderate
3617,1,0.5889775216534725,Moderate
3618,1,0.5980774010875182,Moderate
3619,4,0.46086246859026303,Low
3620,1,0.5985672184541914,Moderate
3621,2,0.5315871937714407,Moderate
3622,1,0.7511637696590522,Moderate
3623,2,0.726274298102871,Moderate
3624,4,0.7757089998298335,Moderate
3625,1,0.5491809939219606,Moderate
3626,1,0.7401970491795619,Moderate
3627,1,0.8194345456446205,High
3628,4,0.7838856261127349,Moderate
3629,4,0.8594968538034737,High
3630,2,0.7035887719155041,Moderate
3631,1,0.6563765665135446,Moderate
3632,1,0.6259124132399263,Moderate
3633,1,0.5002777884896954,Moderate
3634,2,0.5261946084169379,Moderate
3635,2,0.5501821988798371,Moderate
3636,1,0.7263767690150644,Moderate
3637,2,0.475477326780028,Low
3638,4,0.6578434852796372,Moderate
3639,4,0.42257439141065817,Low
3640,4,0.9824581992812254,High
3641,1,0.6926813184773432,Moderate
3642,0,0.9989029530419986,High
3643,1,0.45098853495105085,Low
3644,1,0.77784536839504,Moderate
3645,1,0.46730123292894926,Low
3646,1,0.626207280958708,Moderate
3647,2,0.6748598821499839,Moderate
3648,2,0.5964039760655853,Moderate
3649,2,0.6079897019789599,Moderate
3650,0,0.6444781386150733,Moderate
3651,4,0.9162365122323044,High
3652,4,0.4550268004515751,Low
3653,3,0.996580494938129,High
3654,0,0.9983570956182155,High
3655,4,0.9255743195172261,High
3656,1,0.45084351597015326,Low
3657,0,0.9983614033571205,High
3658,1,0.6868531897865956,Moderate
3659,2,0.6869214981971521,Moderate
3660,4,0.5426027996794328,Moderate
3661,1,0.7907345333941527,Moderate
3662,3,0.9975376278797822,High
3663,3,0.9978434317945325,High
3664,4,0.6711641158092951,Moderate
3665,4,0.6022859725201933,Moderate
3666,4,0.5404223456607857,Moderate
3667,2,0.7139408942854215,Moderate
3668,1,0.6975839738987114,Moderate
3669,1,0.6037711714964267,Moderate
3670,1,0.40224259402441204,Low
3671,2,0.7557365414679026,Moderate
3672,0,0.6104506438776477,Moderate
3673,0,0.997731145328688,High
3674,0,0.997152465951144,High
3675,1,0.40062329456768203,Low
3676,1,0.7610667362837346,Moderate
3677,0,0.9984175993401377,High
3678,2,0.8561403478956959,High
3679,2,0.7842796921416207,Moderate
3680,2,0.42002473072952423,Low
3681,0,0.9964136937882698,High
3682,2,0.5960951987025224,Moderate
3683,2,0.6969461999558954,Moderate
3684,4,0.8599780981768073,High
3685,1,0.45524215915849797,Low
3686,1,0.5037887792226924,Moderate
3687,1,0.4544034743942363,Low
3688,1,0.692473623279829,Moderate
3689,4,0.5414088022965767,Moderate
3690,4,0.8586875925171927,High
3691,2,0.5319195828868925,Moderate
3692,2,0.5972042794446195,Moderate
3693,4,0.5723467353281132,Moderate
3694,2,0.8056205425860045,High
3695,4,0.6134358674389014,Moderate
3696,2,0.8941268403709782,High
3697,1,0.4782192265325078,Low
3698,4,0.647602494838594,Moderate
3699,1,0.7343833077303068,Moderate
3700,1,0.5386493437225861,Moderate
3701,4,0.9182836257600447,High
3702,4,0.6964419559602549,Moderate
3703,2,0.528992748878952,Moderate
3704,4,0.6590298216874624,Moderate
3705,3,0.9985118273523198,High
3706,2,0.4208853867939184,Low
3707,1,0.7285469692665454,Moderate
3708,4,0.6873639994919247,Moderate
3709,4,0.5087648336950732,Moderate
3710,4,0.6005427279982061,Moderate
3711,1,0.7839671362516095,Moderate
3712,4,0.9868581843079778,High
3713,2,0.6660373349740534,Moderate
3714,4,0.9777096527322324,High
3715,1,0.3852497821674318,Low
3716,3,0.9979107180669679,High
3717,1,0.3987296537103758,Low
3718,4,0.8843377151122864,High
3719,2,0.6386677338556115,Moderate
3720,4,0.7947957180893654,Moderate
3721,4,0.7809173948051273,Moderate
3722,2,0.4292183186475085,Low
3723,0,0.9981802161626161,High
3724,2,0.7712978430571982,Moderate
3725,1,0.6310565056293826,Moderate
3726,4,0.41747425924708575,Low
3727,4,0.636073176680162,Moderate
3728,1,0.6444839213172298,Moderate
3729,1,0.7160925655937125,Moderate
3730,2,0.8397715428469085,High
3731,4,0.5345074806928908,Moderate
3732,4,0.6939216561347646,Moderate
3733,4,0.9748999844883048,High
3734,1,0.6484480196459522,Moderate
3735,1,0.6051392868755149,Moderate
3736,4,0.5031296118920744,Moderate
3737,4,0.5841497627955329,Moderate
3738,4,0.6141778168579464,Moderate
3739,1,0.41887815611448215,Low
3740,4,0.6471756400270914,Moderate
3741,2,0.4799866079544587,Low
3742,4,0.944141127397307,High
3743,1,0.6347302123674078,Moderate
3744,0,0.6196925775318565,Moderate
3745,2,0.638153281179316,Moderate
3746,4,0.7092953303467984,Moderate
3747,4,0.5700021225654743,Moderate
3748,3,0.9978634257315966,High
3749,1,0.6041471837686987,Moderate
3750,0,0.9980171652613399,High
3751,1,0.8108969665935674,High
3752,4,0.8155094216880048,High
3753,2,0.5953602012783877,Moderate
3754,1,0.6323442359750772,Moderate
3755,4,0.8897928332259547,High
3756,4,0.6305814020300579,Moderate
3757,2,0.6411954491761843,Moderate
3758,2,0.46674081105273674,Low
3759,1,0.45723304786798546,Low
3760,3,0.9968583914388014,High
3761,4,0.9751931127261025,High
3762,4,0.5310989621089154,Moderate
3763,4,0.7391045501411672,Moderate
3764,4,0.5921544984774676,Moderate
3765,4,0.8912625490480144,High
3766,1,0.5239319626563622,Moderate
3767,2,0.8868309815687369,High
3768,2,0.9455383568854213,High
3769,2,0.4747143286659764,Low
3770,0,0.9961900295058185,High
3771,4,0.9439641791940202,High
3772,4,0.4962331685613572,Low
3773,0,0.99732548458982,High
3774,4,0.7027937721573302,Moderate
3775,2,0.711260889606383,Moderate
3776,0,0.9979019984391878,High
3777,4,0.45040889661018196,Low
3778,4,0.4215597916690629,Low
3779,4,0.8151425157650672,High
3780,2,0.4865492634115171,Low
3781,4,0.5931585715204493,Moderate
3782,4,0.41550192128253827,Low
3783,4,0.5076736534553479,Moderate
3784,1,0.49958818755928114,Low
3785,4,0.9813902056265844,High
3786,1,0.6246493463051007,Moderate
3787,1,0.42601905398523315,Low
3788,4,0.9053693782794056,High
3789,4,0.6246402153736844,Moderate
3790,1,0.6538605859827138,Moderate
3791,4,0.5105708738816784,Moderate
3792,1,0.7215364535122816,Moderate
3793,2,0.9365291045752145,High
3794,1,0.5326134226058749,Moderate
3795,2,0.7035692848791594,Moderate
3796,1,0.6601122118548364,Moderate
3797,2,0.6123420037767634,Moderate
3798,1,0.375783782187193,Low
3799,4,0.8076972295509421,High
3800,4,0.39328395472556454,Low
3801,4,0.7709955445744567,Moderate
3802,4,0.5122916680564897,Moderate
3803,1,0.4779239024867269,Low
3804,1,0.47016418873673715,Low
3805,4,0.8620686460995008,High
3806,4,0.8653816575799224,High
3807,4,0.5685423709130722,Moderate
3808,2,0.669417294828345,Moderate
3809,1,0.7919978768505838,Moderate
3810,4,0.9984251615207896,High
3811,4,0.5678698633061251,Moderate
3812,1,0.49718997709056606,Low
3813,4,0.6186998233871098,Moderate
3814,1,0.5841149008536937,Moderate
3815,4,0.5028121154345491,Moderate
3816,1,0.6693116431250737,Moderate
3817,1,0.7310060767163636,Moderate
3818,0,0.9969262328978377,High
3819,2,0.8219608579432263,High
3820,1,0.5684859558463088,Moderate
3821,3,0.9963816930390298,High
3822,1,0.7489970214186488,Moderate
3823,1,0.7398655281482879,Moderate
3824,1,0.5057053112160216,Moderate
3825,4,0.3977634135328715,Low
3826,4,0.7391002111273213,Moderate
3827,2,0.6873654146133211,Moderate
3828,4,0.6861369874914937,Moderate
3829,2,0.4419244716438149,Low
3830,1,0.8135502927781872,High
3831,4,0.5962437958381245,Moderate
3832,0,0.9966915139294401,High
3833,1,0.7093183660821808,Moderate
3834,2,0.6379288947884881,Moderate
3835,2,0.5033042214880457,Moderate
3836,3,0.9974450843024119,High
3837,4,0.7235393286639277,Moderate
3838,4,0.6284099203494399,Moderate
3839,2,0.393838268187377,Low
3840,1,0.6284540632486041,Moderate
3841,2,0.6247591943688945,Moderate
3842,4,0.763211022248526,Moderate
3843,4,0.9877006878494149,High
3844,2,0.676004141480354,Moderate
3845,0,0.9979595025756848,High
3846,1,0.6724177870179915,Moderate
3847,3,0.9938624181854715,High
3848,1,0.7926433554021204,Moderate
3849,1,0.7056074018903271,Moderate
3850,4,0.7874962132252942,Moderate
3851,1,0.5872345716356276,Moderate
3852,2,0.8104185828711445,High
3853,1,0.48327070396508925,Low
3854,4,0.5567257833064659,Moderate
3855,1,0.6744318462822911,Moderate
3856,4,0.560149924386733,Moderate
3857,1,0.7562904682401252,Moderate
3858,4,0.5932122793735659,Moderate
3859,1,0.7623090680594683,Moderate
3860,4,0.5376858046070645,Moderate
3861,3,0.9971380795810652,High
3862,4,0.5497731972497556,Moderate
3863,2,0.6228680665386175,Moderate
3864,1,0.5376561080838651,Moderate
3865,4,0.6185993008063161,Moderate
3866,4,0.7706592553265532,Moderate
3867,4,0.6631798740741364,Moderate
3868,2,0.3866915150287978,Low
3869,2,0.8448855905407907,High
3870,1,0.4810489293743307,Low
3871,2,0.445065712212752,Low
3872,4,0.8071550357039305,High
3873,2,0.7656657435371664,Moderate
3874,4,0.9937297329204765,High
3875,0,0.9981699983443066,High
3876,2,0.7397291966228656,Moderate
3877,1,0.7375540075387995,Moderate
3878,0,0.9986198679420628,High
3879,1,0.4287886859224422,Low
3880,2,0.6598101159521369,Moderate
3881,2,0.9348346318966089,High
3882,1,0.43776581378717483,Low
3883,4,0.5409082162272442,Moderate
3884,1,0.789863411314792,Moderate
3885,2,0.7153578331113025,Moderate
3886,1,0.769862491863585,Moderate
3887,4,0.8104679643840013,High
3888,3,0.99721647975069,High
3889,2,0.5388127661883441,Moderate
3890,3,0.9984096867162285,High
3891,1,0.583044434869326,Moderate
3892,4,0.4461778094465525,Low
3893,0,0.9981554491838902,High
3894,4,0.538491023382698,Moderate
3895,1,0.35059323579132357,Low
3896,1,0.7437743800519067,Moderate
3897,1,0.4901230804674174,Low
3898,1,0.6902738647450266,Moderate
3899,3,0.996724150168239,High
3900,1,0.7940659715823389,Moderate
3901,1,0.8004521259326065,High
3902,1,0.672068445566378,Moderate
3903,2,0.4590027738213385,Low
3904,1,0.4618449381940187,Low
3905,0,0.9987019721786186,High
3906,4,0.8006619597963112,High
3907,1,0.6828752795908949,Moderate
3908,2,0.5379178913309414,Moderate
3909,4,0.4187054408662687,Low
3910,2,0.4829700969026386,Low
3911,1,0.5056358415425645,Moderate
3912,3,0.9961224151857764,High
3913,2,0.6907043003252981,Moderate
3914,2,0.3651964912917277,Low
3915,0,0.9977998847784166,High
3916,2,0.6797615485287983,Moderate
3917,1,0.5276045695000163,Moderate
3918,0,0.9977012251494758,High
3919,1,0.7756545175047276,Moderate
3920,2,0.7316931000402908,Moderate
3921,2,0.6750378547939123,Moderate
3922,1,0.5097701951658141,Moderate
3923,2,0.6177633206461227,Moderate
3924,4,0.9385219153175135,High
3925,2,0.660145361595862,Moderate
3926,1,0.580913389329651,Moderate
3927,1,0.5540321756534902,Moderate
3928,0,0.9983067267487824,High
3929,1,0.7145162887532609,Moderate
3930,2,0.46979178138829225,Low
3931,1,0.5588635218398661,Moderate
3932,0,0.7056967249318422,Moderate
3933,2,0.43836305498765094,Low
3934,4,0.9759200396876407,High
3935,4,0.47356678178280087,Low
3936,3,0.997800570086298,High
3937,4,0.5826977485344039,Moderate
3938,1,0.4751018622819311,Low
3939,2,0.6026007401778888,Moderate
3940,4,0.9644516472863766,High
3941,4,0.6247660251259375,Moderate
3942,4,0.6840197324488761,Moderate
3943,1,0.5298505889592626,Moderate
3944,2,0.6306243923443854,Moderate
3945,4,0.46104344737763225,Low
3946,2,0.46507729031341677,Low
3947,1,0.389374984240386,Low
3948,4,0.8549220263651001,High
3949,4,0.526154860600039,Moderate
3950,0,0.9972027825917692,High
3951,0,0.9969984020836695,High
3952,2,0.8168183402858966,High
3953,2,0.9238601086324029,High
3954,2,0.7926403988002931,Moderate
3955,3,0.9964221129271196,High
3956,4,0.4918003739831772,Low
3957,0,0.9989419432615739,High
3958,1,0.7765917912649059,Moderate
3959,1,0.6984766484471593,Moderate
3960,4,0.6167068601836998,Moderate
3961,4,0.7276559734737731,Moderate
3962,0,0.9986190677940973,High
3963,4,0.4624829491801318,Low
3964,1,0.6660930182539428,Moderate
3965,1,0.7396231212453741,Moderate
3966,2,0.6368232417271726,Moderate
3967,1,0.4505203844617621,Low
3968,0,0.9982749445951099,High
3969,4,0.5671335948904175,Moderate
3970,4,0.4730413121233816,Low
3971,4,0.7262786581142248,Moderate
3972,3,0.99714491560235,High
3973,4,0.6330907465417455,Moderate
3974,1,0.4724376033279105,Low
3975,2,0.45914968587305044,Low
3976,1,0.46943913508535806,Low
3977,1,0.6513371341864541,Moderate
3978,1,0.4016797749425804,Low
3979,2,0.7292832143956411,Moderate
3980,0,0.6026629230374009,Moderate
3981,1,0.615218175885172,Moderate
3982,1,0.399240340608602,Low
3983,1,0.4850280963044385,Low
3984,4,0.6475108481287664,Moderate
3985,0,0.9973236962580027,High
3986,2,0.6631718048637185,Moderate
3987,3,0.9973024910568052,High
3988,4,0.645806516894066,Moderate
3989,2,0.6815482746158389,Moderate
3990,2,0.40383344897446954,Low
3991,4,0.5779247570718433,Moderate
3992,1,0.714248701868429,Moderate
3993,3,0.997158949816111,High
3994,4,0.5719565737787324,Moderate
3995,1,0.7079738543791475,Moderate
3996,1,0.4882036912619279,Low
3997,4,0.4254317330207442,Low
3998,2,0.47331628906566303,Low
3999,4,0.992463872915262,High
4000,2,0.5240562776195113,Moderate
4001,1,0.7505280478518749,Moderate
4002,1,0.39792649864425855,Low
4003,1,0.6777765774871267,Moderate
4004,4,0.8288609001698078,High
4005,1,0.574866033694742,Moderate
4006,1,0.7063839945300985,Moderate
4007,4,0.8125999435726264,High
4008,1,0.8424007265723609,High
4009,4,0.7383229223988315,Moderate
